Gene	x	y	cluster
COX17	-9.49840822959853	-4.78314452437528	15
FGD4	6.31677138725904	-1.10518950902368	25
GREM2	8.18945018936302	0.977200125807653	3
GNAI3	7.04177620151753	-6.71826470202037	19
ZNF148	16.4944013088487	-3.77462324203877	5
SLCO5A1	5.52441099682142	1.48417363082899	3
FRAT2	-12.1094408198316	4.02041517230537	6
PTBP1	-8.21015310237263	12.8320436010805	1
TNK2	8.57983354245768	-13.2852024076595	19
TYMS	-16.3761831928218	0.562048576646327	11
CEP131	-11.3837628097431	8.0767731080453	1
SLITRK6	-1.59980090393421	2.03323739626068	3
EGFR	5.86315533817706	2.18533358634806	8
MYD88	-13.932186701999	5.43870018916261	6
PTGDS	5.45096060714639	5.50543361814545	7
HAS2	-2.80245767452285	2.24037825101044	3
GATA3	-0.0979357599988164	2.00079716567438	3
MED14	5.31781620949761	-5.75127442147958	2
FOSL2	1.14674241727056	6.71427677077753	13
TPRN	-7.5911735858797	11.3637312476504	7
PFDN4	-7.3348006179402	-6.2621045148515	17
ZNF772	-12.958111740825	12.2321718715901	4
MND1	-1.85555538277619	6.68143470902372	11
PEPD	-0.385322640313645	-8.88302263789266	2
POLB	1.27826619057239	-7.41927105745792	2
ADA	-7.03877543187541	2.44627295282266	3
CYB561D1	-9.31001974677514	13.8197045413598	4
PRDX6	-9.48763901013388	-3.52383059874621	9
AGO4	12.4816527382162	-6.99401126087068	5
GMFB	-4.75309115132501	-3.3180424396432	23
ETF1	-0.173881099183351	-5.78254484842062	2
ZNF217	-5.84694378382266	3.22958104928602	3
PPP1R12A	17.4028195298206	-4.07146177247807	5
DTX4	0.70044270370547	7.8189341923343	7
FUBP3	9.68789430400993	-8.29486352672274	19
GTF2F1	-9.9541013044391	1.23782835422592	15
IFT46	-4.8705917327495	9.12968799461446	9
CMTM6	-1.35689059788293	8.89340537232365	26
HLA-B	-4.48785579380389	0.0308178642855398	13
ARL6IP5	-6.31778983511339	-8.40650018989836	14
ZNF436	-10.445743130583	4.20648214992668	6
CPXM1	-8.00126718542517	3.48562944879707	11
DTHD1	-2.61870545240639	1.03995483492408	3
DDX6	9.69317898012632	-6.79516882779702	14
ACTA2	-3.60865025445371	0.972508259279404	3
ETFB	-11.4636254176424	-3.28841285208123	9
DNAJC9	5.8157523835297	-8.32516246151997	19
SLC36A4	11.3593513510978	-5.71712304254651	5
HIVEP1	12.5278956210065	0.691706407159889	10
TTC28	18.4155225277415	-1.78168970322255	10
MELK	-16.3403445926044	-0.0611044309635218	11
PPP1R9A	18.1842011674433	-2.1654709624594	10
ATP8B3	-13.1169113321839	6.7452752845126	1
P3H1	-5.37295435538827	12.1116916235943	4
KCNH2	-2.27232044835451	4.4225363997794	3
ZNF211	-8.81199036011282	11.7101460506039	4
CERS4	9.53944508247997	-10.2427744782421	19
ATP1A3	11.5175596700257	-1.75439089402138	14
ADGRL2	20.2646085564485	-3.36968004883466	10
ETNK2	-9.25055562483013	5.53123334144176	1
UNC93B1	-15.5743830277582	6.9335140505382	1
NEK4	5.2553745399028	-7.71071116960805	2
CCDC159	-10.1297616537001	9.9100181190657	8
CTBP1-AS	-9.15271008292586	8.27043154478273	1
CTBS	-3.28624681148416	6.81546086526305	3
AURKA	-16.4807096469779	-0.223550549776136	11
NOL8	-4.65556298388257	8.47954036664553	18
GOLGA8A	15.1263418359968	-6.01242878067342	10
PRELID2	9.13361521165973	2.91031614980568	10
MYL6	-8.54814761588623	-7.20409691164528	17
COQ10B	-4.45730992221449	7.55399044538764	6
SLMAP	15.0343047007036	-4.76251382012697	5
KDM4D	-3.29477448251643	7.03212918688468	3
VN1R1	-12.7542711490285	8.74269441557146	4
ALDH8A1	2.19706102150149	-7.76941532328265	2
SDHAF1	-11.4900266444618	4.50451163162756	6
ERCC6L2	13.5028930526189	-6.16855179563875	5
FANCC	3.87678623928357	-2.22201833770233	7
AMMECR1	16.4013022978324	-6.49869937424977	10
CCSER2	15.5843985617866	-3.05106654152901	10
UTP11	-10.6639823478284	1.3065887575962	9
TEKT2	-17.4635013859884	5.67459242576883	18
NOS1	2.25679914404216	2.08181927684829	3
CDK18	4.96617317670982	5.62094302200917	7
RPS14	-9.54318397375813	-8.66708506199502	12
CTSH	-4.81130262328117	0.586908263874655	3
EEFSEC	4.97902082936056	-3.67255834037257	2
WTAP	7.08988994973825	-5.5010821025238	22
ORC6	-15.7785118764747	-0.111544300765311	11
FBXL7	6.34458866511152	3.33920515689036	7
DNPEP	-11.7655238585789	6.44527484034883	9
RTKN	-4.81706486664085	2.28258932826719	3
LRRC37B	7.83127238712457	-9.6427493137802	2
DCBLD1	-0.244269367316555	-3.16428302881728	19
RBKS	3.20700539634576	-3.55576777354938	22
RAD51D	1.00738379538961	13.3036479108971	2
R3HDM2	17.8906007220888	-3.37187078513613	10
ABHD1	-12.3229331605852	7.62001276347382	1
SPINT1	-13.9748832168918	5.54697030998527	1
AGAP9	-11.7108736453026	12.7100789144777	4
NUP58	10.9321255205547	-5.73218468288094	5
C7orf50	7.40660491569339	-10.1856231832533	19
PRKCZ	9.72803244868591	-10.3142980148198	19
ALB	-11.6898498302874	7.66739965796183	1
AZIN2	5.2002727301557	-10.1374427345743	19
OCEL1	-11.4679096412765	5.79763844330937	6
FAM168A	17.2514138593707	-3.33995808906161	10
CENPC	11.9753092262002	-5.98350781535728	5
EMC1	-4.82392618817754	9.85118797361943	4
NHLH1	-6.54924723676036	1.70654085447329	3
ZNF730	-1.51946197860647	4.1294118887008	3
DPP9	-4.89589324020466	12.6147363833143	4
MICU1	17.8575560403612	-3.81956262644047	10
MTMR9	5.87646773883295	-5.90361303392415	14
GAB1	18.9285037932756	-7.54266922195413	10
YARS2	-0.383654884596342	-5.6141373261915	2
TIMM10B	-8.90985744855238	6.69694791614888	9
MXD4	-0.282530313057858	5.62584506172218	3
EPHB4	-13.6846198868725	6.43202035283993	3
MBNL2	18.0470301108351	-1.18027907781776	10
WDR18	-9.20073488935633	13.1665275332953	1
SCYL1	-6.68662301268865	12.8899524808684	6
MTMR2	9.88406556397268	-3.40510964876934	5
SSPN	-0.766234078522163	5.65335444335563	3
NOL12	-8.38471476308243	12.0797333842416	9
VEZF1	-4.16045976455818	6.67241463170663	6
PSMD10	-10.4286931150572	1.06565556460363	6
EPS15	13.7605724119814	-1.3415369470377	5
GINS4	-15.2179116223487	0.689675673839691	11
CLCF1	-12.4772343104651	8.30332830478275	1
FBN2	6.48768976919785	1.78014792102664	8
BRIX1	-10.3427299404607	-1.60420091277701	9
NFKBIB	-12.6469135272371	9.36356529279669	6
DHCR24	-2.34500273760455	-2.50998620406446	7
RNF123	-6.65149850942956	13.5158387510553	4
RAB2B	-3.6907974134801	9.43660850914233	9
ASNSD1	-9.70761035137978	1.26080463868079	6
XPO4	11.5505775936829	-6.55079191478579	5
LDLRAP1	-5.30784155344908	2.22536338377729	7
MMEL1	-17.4235221768188	6.02636720897919	18
MBOAT2	15.5858084046965	-1.26210832472147	5
ANXA4	3.77723688018102	-1.25696780634281	7
PMM1	-8.49469654361319	14.1781586969794	9
TOP3A	2.08168840705075	-8.8213731055242	2
METTL8	5.87340787623178	-3.59312843800333	7
RNASEH1	-12.852975589968	12.9817733398769	4
NELL2	20.5918492663477	-4.00922817216165	10
KDM4C	16.4587560600409	-2.81935920962611	10
KCNMB4	14.8730733062196	-9.59643947411377	7
SLCO4A1	-4.85266038029288	5.01236692068731	13
SSU72	-5.34842406249823	-7.41799617776502	17
POLDIP2	-7.11100995241363	-2.67227036341257	15
INTS2	1.27716434069486	-6.49578662269158	2
EBPL	-0.998905090361241	6.08511763005268	15
GTF3C6	-11.8196861527135	-3.22731123904355	9
NPAS4	1.2874049618542	7.08238470960138	13
CPNE3	5.75067738122909	-6.05351184021537	5
INTS4	1.79658892074964	-6.62167824202958	2
SRF	-9.69813105878158	4.97235638223289	6
MFSD2B	-5.79721038771616	4.95742437349111	1
DDB1	3.26388096785947	-8.79464117737028	2
FAR1	15.6755679062628	-2.06807542335336	5
DNM1L	15.1301453286957	-4.36938490742839	5
TNKS1BP1	-5.38762915962095	13.3668237896733	4
CTC1	-6.1787253162961	11.3362290775352	4
GNG7	9.3263105746834	-0.42828173617308	7
CTCF	2.84046709564514	-8.99130099927453	2
PCDHB7	-11.2460624553219	7.37376686070221	1
C11orf58	11.7131809479743	-5.06155647275357	14
RAB33B	-8.14490487731232	7.28285096997088	1
PLAUR	-3.7548329777058	3.3484628836831	3
PPP2CA	1.45853691922204	13.3802373925604	12
PRKD3	2.8171107947471	-2.57433351409235	19
LRFN2	16.4833588789309	-9.0204709212511	10
CCDC65	4.45177286562798	-3.78124781975417	22
ANKRD40	-4.86353854353609	8.00707559167366	6
PRPH	-4.78805751235941	2.21876612252096	3
HIP1R	3.39549520141828	4.66314001685089	7
DMTN	7.7245167712279	-12.6184568849091	19
CMPK2	-10.5461861303352	6.36124543899672	6
SYT2	-4.11955886399848	-10.1868596496389	16
ERCC8	9.07934023400901	-6.25230363323025	5
SOX4	-10.6454562180549	-6.9774737562029	12
HILPDA	-5.32764827658943	0.205551223863111	13
MTFMT	9.1672105513559	-8.09108872593252	19
LRTOMT	-13.5458509384696	2.49733854201208	9
SNRPC	-12.2788407750925	-2.46387229412184	9
ASTN1	18.9471373424373	-3.23018602265125	10
ZNF138	9.3003981115789	-6.62489527678174	5
NME4	-8.18515386593123	14.2843488979155	4
C8orf76	-12.1363774282865	12.5939149249706	4
EML3	-13.7593550782552	8.16243776308567	1
MXRA7	-4.08187424454321	-5.181930442359	15
TBX6	-13.1075820736644	7.33353030924607	1
ZNF470	-5.3081632482001	8.49360749221546	6
ICA1L	17.7197755712309	-4.4938386527508	10
PITPNA-AS1	-14.3675022043236	3.97595180875167	15
XPOT	2.25394978190882	-5.4402062769025	2
GPR135	7.61278680587797	-8.5032145878927	2
ZSCAN5A	7.8812196229312	-5.29146294879573	2
GLT8D2	-1.01890166882874	9.45987721439246	3
GNL3L	-2.61053352876897	9.51588678469818	4
LIN28A	-13.3061965479217	7.95888321317956	1
PPCDC	0.764121041488302	-3.62831050757281	18
ADAM15	-9.1095567757961	12.2219469358349	4
CD24	-10.8020115531218	-6.89652292776981	12
MNT	-7.58696211605171	11.7437341482145	4
CYP26B1	-2.0652074874334	1.8215247614336	3
HEBP1	-8.60782341994196	3.15850314181375	21
RAB11FIP1	-1.26514108618877	11.8474996622989	4
NUTF2	-9.19470271477907	3.30682385839877	15
GRIA1	20.2994276616231	-3.01559062593015	10
EGR1	-5.66762093567871	-0.421995123155879	13
MITD1	-3.00402140385977	8.87715248238969	17
PHYHIP	7.62413579601714	-12.926160064509	19
UQCRC1	-5.76806408652907	-6.1029585017704	17
EVA1B	-6.69358938619228	2.12180094117608	3
DNAI1	1.61374086755105	5.37219961610007	20
MPHOSPH8	15.0742440703839	-5.2850150255868	14
COX7A2L	13.7575450347987	-9.26712851152731	5
TMEM106A	-12.0036316661131	9.36706617766931	1
NR1H2	-7.56643486496497	9.64452235241413	6
NFATC4	-5.82228330523366	3.00772676253789	3
ARHGEF19	-13.4384520910094	3.21475568570942	9
MKRN2	-2.61017035636678	10.1000458246571	4
POSTN	5.9414856121943	0.522959748165193	19
ADI1	-3.69796865264962	8.76717163054469	15
ZNF331	6.44893456389609	-8.37804293713972	2
PPID	-1.82211719857793	-6.17874369000143	9
GNAL	20.9988822611672	-5.16823655072049	10
DCUN1D3	-13.6196735312254	11.4791388556661	4
AP1S2	4.78087302977065	1.98395338458252	16
MT-ND4L	18.7824060373118	2.10331283619545	27
ECH1	-11.6687707603345	-2.70782681643892	9
SPACA6	-6.02010859802456	11.2868973256852	1
CDNF	-10.6957890194717	6.93626085609329	1
AXL	-3.85824818753427	2.64180923013849	3
MAPK1	16.6271922717843	-5.56293793693946	10
WDR59	10.9392361685633	-7.65902383271109	5
EI24	-4.24136380411699	-7.47327025604358	17
MAGED4	-17.4811739316676	5.90410624573283	18
KIF21B	1.49573181118187	-11.7226057305327	4
MGA	12.087274796129	-6.47294572620821	5
ACO1	5.3264431246922	-1.23092598272128	2
SNRPB	-15.0017698150798	-0.930192072968233	11
LAMP2	5.57820783283967	5.34125583589981	7
NCKAP5	6.36794892828057	3.5176720073506	7
CDIP1	-1.87391508510418	-9.46703166800715	14
MAOA	0.559233937935657	2.95468070935358	3
COMMD4	-14.2792237093934	-0.676030650291771	11
HAT1	3.39157055400555	-3.71794706911227	22
ZNF154	-8.68990863544327	7.58017832025173	6
COA4	-12.562854654003	-1.45920820182883	9
PCED1A	-9.66020916796501	10.6532631202	1
CAPZB	13.339785020605	-8.69057826257328	5
LPCAT1	-2.09579064485769	-2.18810894422939	18
SERPINB8	-10.5141821888917	7.29400520477704	1
UBE2Q2P1	4.363447611926	-4.0229185664612	2
NPTX2	1.34203338658075	5.94605512841027	19
RIN3	-2.53228092580244	4.69788972693416	25
SLC25A12	18.4003542658127	-3.83981811897783	10
CABLES1	3.57819578092069	2.62198749482098	8
GLIPR1	0.0686082884817043	3.51358560145008	3
GRM3	14.7021333465083	0.597793637451222	10
LPCAT3	1.22623458887044	-4.68491287177516	2
DZIP3	15.4257162376314	-5.21765003378808	10
GNPNAT1	-3.90877619588548	8.67280937130373	6
GGH	-1.72045636074281	-0.0685762840891242	8
STMN2	14.917335188367	1.89689439562631	14
KIAA0513	10.1975763379766	-10.3501881294303	19
FBXO3	7.31086024632701	-6.67414406467162	5
CTXN1	-4.8122221508339	-10.5322338189103	19
C8orf48	-13.4141865778168	2.34737096005471	9
FAM120A	13.3251248899054	-6.4563268579432	5
FBXO6	-12.089663282819	7.76150221576131	1
MED7	-16.8191549508561	4.25487628128513	15
SLC4A10	19.6544467764392	-3.33350278026022	10
EPHB2	6.71346381495139	-11.4384208646176	19
IQCA1	8.43690316440508	-2.09973593579798	20
CUL5	13.8723480131776	-5.27675938248413	5
NHSL2	8.42366144668778	3.79183999862541	20
TRIM32	-7.15468057233632	6.847181541772	6
CELSR3	-9.80726325758914	11.8889865276294	6
HAVCR2	1.25192656058491	-7.85359439381463	2
MATK	-6.49030197925131	14.8834428169656	18
CPLX1	11.1392868278529	-11.9586693581124	17
EED	1.41626120813742	-5.53277764350354	2
ZGPAT	-6.63196774929882	11.2069143940345	4
CLDN5	-4.86644086032753	1.10053513628273	13
CUX1	19.8264767116107	-7.12792823032292	10
BECN1	-3.95366640525074	10.0627560587827	4
SIRT3	0.208204489462966	-9.16985497120359	2
LEMD1	-0.799997935933966	3.38536384561502	3
DOK1	-14.2578431335924	4.01902518036296	9
STAC3	-10.7998711531522	9.39321188751192	1
CTPS1	-2.61795610195073	10.9435712585621	4
BICD2	0.245453283798297	-8.48646662758023	2
ACSL4	11.9970617395594	-4.54023634592807	5
SLC39A14	0.779334074308003	-9.52198921163633	2
DNASE2	-12.8680525916875	1.635975116069	9
DUS1L	-7.25642240427693	13.6472717261242	4
RPL14	-9.47705986024782	-8.70665601845224	12
L3MBTL1	5.8724919824243	-10.345423845975	2
PDE9A	1.9411060497923	1.36871255823496	3
TMEM259	3.24670801769181	-12.6887449347317	16
IFNGR1	2.09182531056032	-0.428656347985224	25
POLR2A	0.148523283503605	-8.33462013474609	2
ZNF165	-13.2002456312177	3.77344803462625	9
SHC2	3.17702823242115	-11.4660147436591	16
CUL4A	7.50204636528161	-8.71343031808927	19
BEX4	-7.34859553146053	-8.75928782758184	17
MRPL34	-7.71620890288309	-4.91370109854921	17
IGF2BP1	-15.7291118654252	5.96934114765344	11
MAFG	-0.559832782033712	6.70472752131671	23
DHX33	-12.0430538663394	12.6450994767432	4
DNAJC21	5.23798432938528	-5.07343365276925	2
DAB1	20.6958381152678	-2.85843338022351	10
AP5M1	4.70274616065884	-5.42326805588242	2
DCHS2	6.95157810943135	1.41320986569063	10
ECI2	-1.61398692255758	6.38586105835002	11
EPHA3	11.2655100269373	1.45134093139082	10
GLDN	5.63479797532734	5.23856078195529	7
FAM83G	-14.3065432240744	7.32897939516978	1
EFCAB6	6.84913760519674	-9.37789676089769	20
OXCT1	11.8317884120701	-5.2400481711897	5
DIABLO	-8.46048246665556	9.74398777315207	6
STK39	15.91677460763	-2.09364733907564	10
PLTP	-6.04661670771322	1.00560661472299	18
FRMD3	10.2617834411115	0.355213772505223	10
CUL4B	0.0369105779585167	-5.75919570100044	2
FAM110D	-13.2125535731162	6.51223668938994	1
NEURL1	9.1207226121934	-10.8778519681521	19
EFHC1	2.86775516147108	-3.60125107493219	20
PTCD3	9.21094657032983	-7.36328879702286	5
ADSL	-5.11383412234045	10.6102865388517	9
ZNHIT6	6.47899149881114	-6.89511021798883	2
HADHA	-1.83024693441057	-6.29864552225285	2
AAMP	-10.9163953776287	-0.466919944959444	9
POGLUT1	2.61103712071915	-6.02832371810327	2
ANKRD18B	-0.178195197733115	-3.06874259016906	2
FOXN3	13.1053437360879	0.479344146445672	10
MARK2	8.41457433493207	-10.8353279213942	19
DYNLT1	-9.48349219621297	-7.09772914933698	17
CALR	-6.17596581280026	-4.97265791549409	17
SCN5A	-0.454614830928089	2.89365534080595	3
ERBB4	6.90363659338786	3.11197303430393	10
FAAP20	-8.52996593923618	-1.46981740476719	15
VPS37D	-11.3973658045864	4.75282426793241	6
DNAJC13	8.37346032958614	-6.15620047927663	5
GREB1	6.74025168074825	-0.242449204010137	19
R3HCC1	-12.2426639185956	0.189151603237033	9
CRABP2	-12.9703750963671	5.75769799256504	1
FADS2	-0.0486056158335534	6.05671609496104	23
CASP8AP2	4.5442191970566	-8.37442784307345	2
DDX18	-4.58348836395782	-7.24589164994584	17
ZNF639	-6.44406831957239	7.40534994514821	6
CYP2R1	-3.81541995457761	9.55047268778545	4
CRYAB	5.28484047634379	5.74170335538901	7
MCL1	-6.13235908551417	0.169523355684025	3
TIMP3	8.04554937936031	-1.22768877148332	22
ADAMTS13	-6.34701565019974	12.6166925221739	4
TEX14	-13.8100985552255	9.07738644148365	1
ODF2	-5.13334997940247	12.9422327012619	4
STX7	10.2732149131093	-3.71430153109149	10
FBXO17	2.07427630722463	-10.0113969743929	2
TMEM232	18.0706223936907	-4.0601129566519	10
ASPRV1	-13.2221971727183	6.13399210660784	1
SNX13	13.3410461315911	-5.20425302593204	5
CNPPD1	-12.0115534045103	2.56449822724219	9
GPR3	-8.06975820869593	1.17408370801084	13
ZKSCAN4	-9.52629479454254	9.21667291983581	9
C1orf216	-6.60197497167909	-3.5340025313083	17
KCNJ6	19.8561617528334	-4.84052499803303	10
DDX47	-13.225280218987	9.54258709296291	6
FOXS1	-6.57313311926803	1.39572912140893	3
FGD1	0.731647586116128	-9.89288756448562	2
E4F1	-7.97855038981947	11.0289296692252	4
UBIAD1	-8.67546609226148	8.04658411642859	6
MAP2K4	17.2123498821883	-3.33467521102844	10
ATP11B	12.9554112000003	-6.29393776809153	5
NACC2	1.50834039786527	3.72896870812252	3
TPCN1	4.94691636560472	-1.89578064610273	2
DAG1	0.537971714752126	-8.51675830047618	2
DPAGT1	-11.6010745442482	5.25804925288642	9
AREL1	2.66085640078078	-7.28517623183018	2
FUT4	-14.6452075133134	5.50152177285665	1
SYDE1	-17.3194612740072	6.05379727035484	18
EIF2AK4	9.71917012846892	-6.71724074749264	5
PUM3	14.336979791316	-6.19432521990462	5
MRPL23	-15.6583590868984	4.12303293713821	15
LZTS1	6.34918633891008	-12.2015579399187	19
CHRNA3	-1.36571382436981	1.94334757946636	3
GRHL2	-5.53235777712623	3.80558398161644	1
PRRG1	9.46124841140666	-1.98142583270422	7
DMWD	-12.6661719918183	13.002583577504	4
BNIP1	-12.6673885031839	2.60972745058259	9
DNM3	19.1247888815592	-1.70749837937656	10
GORASP2	-0.16828297393548	-6.01361012702954	2
AGFG2	-6.56660286888083	11.2042037311764	4
GGPS1	-14.2335927101386	0.859883548694378	12
INPP5E	-9.10641554194303	12.2109129157565	4
RASIP1	-4.50828486247471	3.47268670402241	13
PRPF39	6.91926699027165	-6.71450691393028	19
COMMD3	-11.7597852338838	-2.15575234615939	9
PTCH2	3.98835603455501	-10.8436131904896	2
DGKQ	-6.93897865612149	13.9246959838925	4
MRPS18A	-12.5644197320927	0.528387736944911	9
TOMM70	7.36417809502138	-6.37650222000881	8
SYMPK	3.6426640724039	-9.6367899553616	2
ZFP14	4.55360033446126	-8.5613108769226	2
SCX	-10.0614358966609	11.3476846827316	3
ZNF805	-7.93446112808178	8.46762922897454	6
GUSBP1	13.8941237954462	-3.54603110226999	5
GOLGA4	16.3268889483027	-3.05580088166708	5
GAPVD1	11.6737990490865	-7.6561897854911	5
PLEKHA2	7.05470429752262	-11.7206654613352	19
C1GALT1	8.12415716412732	-3.17660067579207	5
ACADVL	3.30009191765215	-12.5940491226848	16
MCM3AP-AS1	-6.24278128230562	9.19160668430715	1
RPL4	-9.94210754908709	-8.04277000790387	12
KLB	-4.81293154157364	3.87287146627071	3
CXADR	8.86907893090948	-2.58974871487031	14
SLC6A7	6.81534485783019	-12.6529518334868	19
FAM131A	4.34912956170301	-12.9464819483724	19
BAZ2A	3.23393943477671	-9.40348738251064	2
CCT6B	-6.04591443123376	8.30294130765277	4
EBLN3P	-0.626497001141603	-5.38360125844641	18
COL1A2	-3.33644352599886	1.47274623940708	3
NCBP3	1.97569983465633	-6.89594979625175	2
EXOC5	10.2561132408253	-6.10981895709509	5
CYB5R1	-8.11372514982242	9.51267648455098	9
THAP5	-13.4352419526752	12.3636806133133	4
GPRIN3	7.08996803761057	0.813179104560349	8
TRMT44	0.807186967048561	-8.16339696678585	2
PFKFB3	7.33477237220446	-11.4573207953973	19
SNAPC2	-11.2870644799109	3.97779579272718	6
ATP2B2	19.1777619364792	-4.47601322561243	10
SMARCC1	11.4810548388362	-7.43872974847266	5
SAMD14	-2.26731854753687	3.2758118796534	4
SEL1L	5.43665361539351	-5.52038291643216	14
VCP	6.07508462260718	-5.37054300262462	17
FZD10-AS1	-5.56597185440885	3.01017257174155	3
NOTCH2	3.14609572126985	2.55275911437923	3
ZFPL1	-11.4711119569958	5.51962148161233	9
ECHDC1	7.28006266093766	-6.53350363787606	5
NCBP2	-10.3786263981594	-2.79573752937022	9
FGD5-AS1	-2.2990518569945	-7.28465944362435	2
CACNG1	-14.3920965654989	7.97578274359057	1
DAP	1.25718937024881	4.60282078737537	3
RALBP1	-1.31196240302769	-7.53866034487134	2
TNFRSF10B	-2.1948167864722	4.22243743496528	3
PPP1R14A	5.13402553618496	5.86388538487682	7
VDAC1	-6.18866019324718	-8.011835273392	17
ARFGAP3	2.82295976840997	-8.41519050503341	2
DCAF10	13.9360884673133	-5.50467948390512	5
CSRNP3	19.1157298888829	-3.01051819735022	10
RAP1B	7.04835810482617	-5.78578582965026	5
SH3PXD2B	3.26180298721538	3.16488342641029	3
ADO	-10.2848890415901	2.28810065841051	6
UBE2R2	14.8668758052154	-6.21115385728762	5
DHX35	1.49082309244405	-6.47006208550338	2
COX7B	-8.29877393837209	-6.46934208550327	17
SNTG1	20.418101912056	-2.75624648439622	10
CAMK1	3.99725929057159	-13.2804822365181	19
DOK5	8.30009713156963	0.915888779201866	10
DMD	19.7996864491683	-1.99744952091409	10
SYCE3	-8.65006996079252	3.13050640241904	6
DISP2	-2.07485615195229	-8.87102967310762	23
ZNF711	-0.69451658055933	-5.21101865131629	2
TGFBI	-1.6533979933394	2.93681722672653	3
FGF18	-5.66288161416724	4.08262547545482	6
EDN3	-4.87516305332626	2.23112304110408	3
XPO7	10.3818322573194	-6.47591366590939	5
HACE1	13.2203501998338	-6.52179738776273	5
EFCAB11	1.95962190812895	13.2416311512355	2
MRPL10	-11.9564198438259	2.25545660078662	9
CCDC171	14.6172164355079	-5.1871278780432	5
RNF19B	-5.11157705418642	10.7660064857177	4
MYADM	-8.71946064785411	1.13862222783525	6
SH3BP5L	-8.55784474131729	10.3729741267033	4
MEN1	-11.0977762127825	5.44069266568197	6
RBMS3	8.77628609150876	2.13362729992466	10
TUBA1B	-7.70006107636195	-8.96206134828804	14
ESRRG	19.0563195526642	-0.728754213172777	10
HSPB8	-2.96266408827859	1.33086718904333	3
DHX29	9.89286136418854	-5.44814759344385	14
CTDNEP1	-6.62839295491195	-2.2111487251027	6
SERTAD1	-7.76220669327377	0.720634971080957	13
FAM53B	2.59099295827828	-14.7989890710656	2
CTDP1	-5.59485216472129	10.4886103734986	4
RSF1	15.6698061367527	-4.07304189060384	5
EID2	-10.1000525833737	3.03297621036932	6
CTIF	15.288138879508	-6.77145128526641	5
DGCR6L	-10.6125379507431	3.58638784933109	15
CTNNA1	5.22112234144074	-1.26757080290509	5
FBN1	13.302371267135	-0.223555042085762	5
CTNND1	6.63931149801422	-2.66567361162946	2
CTRC	-13.355549509725	7.87782716526653	1
PSMB6	-10.4853927362438	-4.77347072508724	17
SLBP	-7.04182841336837	-2.8967672117614	9
CTTNBP2NL	7.46200940804587	-8.20073189472035	19
UAP1	-5.6301652157906	7.59436626727698	6
CUBN	3.8649499905757	0.870042940343884	3
CUL2	5.9426228203046	-6.72534031433821	14
CUL3	13.7454944745854	-4.92330510033967	5
CUL7	-10.2868359398978	10.6553763058077	6
ACTG1	-7.71535372903931	-8.97251441323169	14
EXOG	6.31937076562735	-7.41095819031016	2
SRSF8	-6.82414098134545	-2.81002138249733	9
DOCK3	19.2737306619559	-1.94282167950831	10
CUTC	-3.13597716500979	8.71381297349178	9
RAD54L2	9.0573741975314	-9.20518590679575	19
CWC15	-10.0175095408306	-3.73822338343059	9
IL10RB	-3.86705655164767	12.938066554348	4
HTATIP2	-4.93541178618516	8.15289876826022	9
ADRA2C	-15.0109650412684	6.08890724235074	1
PRR36	-10.1651104743722	12.5791077313535	6
CX3CL1	-1.53551646897487	-10.1803575520998	19
EIF2B3	9.00415670266387	-8.75309316458302	19
PLEKHA8	5.07296931996061	-6.73309127178053	2
CXCL12	-3.52216212542035	1.80700689955581	3
GSTCD	6.47226625402811	-5.81833651841337	2
ZNF346	8.58977993456647	-9.87798382939889	19
PLOD1	-8.19911075011477	4.321261148618	1
ABRACL	-11.2780175660455	-3.40358555768815	9
SLC25A5-AS1	-12.8908502941339	4.98781241001827	6
CTU2	-11.6158298147933	5.21875966354929	9
ABCF3	-11.0526849265998	5.00178484136414	9
TLN1	-8.05373874646405	7.2645943738414	1
POGK	-2.74653291391409	10.07285135255	4
CXCR4	-3.93292757822952	1.52584085599569	9
MMAB	-13.2977921453274	-0.986527785204717	9
SH3BGR	-2.92575763543948	8.76746974630582	4
MMRN2	-14.4943935488338	6.57357441410244	1
CKAP2	-16.5330248383513	-0.888056577156334	11
KLHL36	-5.66908405288645	11.9099478631791	4
CXXC4	4.38733039007404	-0.00350053988638962	14
FAM210B	-2.53643854598748	2.48796094840315	3
MOSPD2	0.952179726248771	-4.41737477872753	7
FOXD1	-5.19623345100129	1.88132853084355	3
NLGN3	-8.75539998599338	14.3732036528736	23
PSMA1	9.07196281219209	-3.92261705780648	17
RABGAP1	16.5169243502153	-3.88084169418945	5
BACH1	7.1510925402103	1.84749743754362	8
KATNBL1	14.2420780212635	-4.58251982836489	5
AHR	1.19094491205173	11.4838930084081	2
CYB5A	-9.08532281756511	-1.77852057396738	9
EXT2	11.8324692580137	-7.18096863533504	5
PNPLA3	-4.26708973543463	4.81923695498936	3
CYB5R3	-1.2011965340237	6.67517592014618	23
BZW1	-3.38405302740319	-6.16922786696645	15
CYB5R4	8.64990088546311	-5.4790939352556	5
FBXO27	1.144675781615	-9.74281950752138	2
BEX2	-7.3434209039916	-8.82348609992521	17
CYB5RL	-13.5391882918772	11.6318522024238	4
CYBA	-5.15470728864647	1.0651995560668	3
CYFIP1	8.13664136441786	-10.2502626049085	5
JRKL	-9.60093348227611	6.27691143788494	6
ENPP2	5.39877771052106	5.27029493770151	7
CYGB	-2.40663849184438	2.24437052235947	3
